timestamp,open,high,low,close,Date,c,ccy,LogReturn
2015-03-11,6.2799,6.281,6.2717,6.2777,2015-03-11,6.2777,CNH,-0.00036630912121138337
2015-03-12,6.2777,6.2814,6.2615,6.2748,2015-03-12,6.2748,CNH,-0.00046205935894771955
2015-03-13,6.2748,6.2899,6.2683,6.2834,2015-03-13,6.2834,CNH,0.0013696232492510507
2015-03-16,6.2818,6.2839,6.2629,6.2677,2015-03-16,6.2677,CNH,-0.002501774057842354
2015-03-17,6.2677,6.2704,6.2416,6.2456,2015-03-17,6.2456,CNH,-0.003532245367412923
2015-03-18,6.2456,6.2477,6.219,6.2252,2015-03-18,6.2252,CNH,-0.0032716454752261814
2015-03-19,6.2252,6.2252,6.1993,6.2139,2015-03-19,6.2139,CNH,-0.0018168522012680377
2015-03-20,6.2138,6.223,6.1957,6.2007,2015-03-20,6.2007,CNH,-0.0021265292436869476
2015-03-23,6.1998,6.2162,6.1928,6.2034,2015-03-23,6.2034,CNH,0.0004353399348024922
2015-03-24,6.2034,6.2169,6.2013,6.2077,2015-03-24,6.2077,CNH,0.0006929281324061787
2015-03-25,6.2078,6.217,6.2056,6.2121,2015-03-25,6.2121,CNH,0.000708546060980364
2015-03-26,6.2123,6.2176,6.2085,6.2153,2015-03-26,6.2153,CNH,0.000514991079505478
2015-03-27,6.2154,6.2248,6.2072,6.2099,2015-03-27,6.2099,CNH,-0.0008692013553068811
2015-03-30,6.2083,6.2168,6.2044,6.2077,2015-03-30,6.2077,CNH,-0.0003543357851789608
2015-03-31,6.2077,6.2098,6.2011,6.2054,2015-03-31,6.2054,CNH,-0.000370576250303456
2015-04-01,6.2054,6.2105,6.1989,6.2031,2015-04-01,6.2031,CNH,-0.00037071362797114205
2015-04-02,6.203,6.2071,6.1967,6.1994,2015-04-02,6.1994,CNH,-0.0005966539181239128
2015-04-03,6.1994,6.2043,6.1929,6.1954,2015-04-03,6.1954,CNH,-0.0006454319777422501
2015-04-06,6.1944,6.2046,6.1908,6.1951,2015-04-06,6.1951,CNH,-4.8424195966179084e-05
2015-04-07,6.1951,6.2013,6.1913,6.2,2015-04-07,6.2,CNH,0.0007906350501813986
2015-04-08,6.2,6.2098,6.1973,6.2093,2015-04-08,6.2093,CNH,0.0014988761237357817
2015-04-09,6.2093,6.2193,6.2063,6.2174,2015-04-09,6.2174,CNH,0.0013036447563963272
2015-04-10,6.2174,6.2218,6.2146,6.2154,2015-04-10,6.2154,CNH,-0.00032172962120391446
2015-04-13,6.2177,6.2293,6.2162,6.2249,2015-04-13,6.2249,CNH,0.0015272946547373323
2015-04-14,6.2249,6.2269,6.2108,6.2127,2015-04-14,6.2127,CNH,-0.001961793901199327
2015-04-15,6.2127,6.2158,6.197,6.1999,2015-04-15,6.1999,CNH,-0.002062421174798601
2015-04-16,6.1999,6.2015,6.1855,6.189,2015-04-16,6.189,CNH,-0.0017596401314892152
2015-04-17,6.189,6.1984,6.1842,6.1922,2015-04-17,6.1922,CNH,0.0005169127501782889
2015-04-20,6.1993,6.2039,6.1937,6.1984,2015-04-20,6.1984,CNH,0.0010007587231370962
