timestamp,open,high,low,close,Date,c,ccy,LogReturn
2005-03-07,104.67,105.36,104.49,105.15,2005-03-07,105.15,JPY,
2005-03-08,105.2,105.23,104.32,104.69,2005-03-08,104.69,JPY,-0.004384299817445481
2005-03-09,104.7,104.76,103.62,103.95,2005-03-09,103.95,JPY,-0.00709358802724136
2005-03-10,103.85,104.33,103.67,104.1,2005-03-10,104.1,JPY,0.0014419613169014411
2005-03-11,104.08,104.28,103.69,103.99,2005-03-11,103.99,JPY,-0.0010572349487816268
2005-03-14,103.9,105.19,103.7,104.82,2005-03-14,104.82,JPY,0.00794985270187798
2005-03-15,104.93,105.02,104.12,104.53,2005-03-15,104.53,JPY,-0.0027704818294038702
2005-03-16,104.49,104.69,103.86,104.13,2005-03-16,104.13,JPY,-0.003833993002811731
2005-03-17,104.16,104.87,104.02,104.5,2005-03-17,104.5,JPY,0.0035469528630613922
2005-03-18,104.58,105.05,104.45,104.72,2005-03-18,104.72,JPY,0.0021030501967791437
2005-03-21,104.72,105.49,104.64,105.18,2005-03-21,105.18,JPY,0.00438304655955335
2005-03-22,105.1,105.73,104.81,105.59,2005-03-22,105.59,JPY,0.003890501657225265
2005-03-23,105.45,106.18,105.23,105.94,2005-03-23,105.94,JPY,0.0033092262979570464
2005-03-24,106.02,106.57,105.87,106.3,2005-03-24,106.3,JPY,0.00339238923152152
2005-03-25,106.38,106.5,106.23,106.37,2005-03-25,106.37,JPY,0.0006582969156720964
2005-03-28,106.34,107.37,106.3,107.14,2005-03-28,107.14,JPY,0.007212808189239972
2005-03-29,107.17,107.62,106.9,107.53,2005-03-29,107.53,JPY,0.0036334879496209282
2005-03-30,107.45,107.69,106.9,107.53,2005-03-30,107.53,JPY,0.0
2005-03-31,107.56,107.58,106.61,107.11,2005-03-31,107.11,JPY,-0.0039135346258962755
2005-04-01,107.16,107.79,106.74,107.51,2005-04-01,107.51,JPY,0.0037275227205979533
2005-04-04,107.63,108.42,107.51,108.26,2005-04-04,108.26,JPY,0.0069518748716950185
2005-04-05,108.25,108.89,108.05,108.25,2005-04-05,108.25,JPY,-9.237448623267142e-05
2005-04-06,108.08,108.78,107.83,108.61,2005-04-06,108.61,JPY,0.003320117409345791
2005-04-07,108.59,108.79,108.06,108.62,2005-04-07,108.62,JPY,9.20683147542789e-05
2005-04-08,108.61,108.87,108.13,108.16,2005-04-08,108.16,JPY,-0.0042439403120448915
2005-04-11,108.27,108.52,107.6,107.82,2005-04-11,107.82,JPY,-0.003148442271131202
