timestamp,open,high,low,close,Date,c,ccy,LogReturn
2005-05-13,7.7986,7.7989,7.7938,7.7985,2005-05-13,7.7985,HKD,2.5646286419434006e-05
2005-05-16,7.7977,7.7995,7.7944,7.7988,2005-05-16,7.7988,HKD,3.8468196423391277e-05
2005-05-17,7.799,7.7997,7.7965,7.7991,2005-05-17,7.7991,HKD,3.846671667817603e-05
2005-05-18,7.7993,7.8123,7.7898,7.7922,2005-05-18,7.7922,HKD,-0.0008851090608823498
2005-05-19,7.7911,7.7956,7.7874,7.7887,2005-05-19,7.7887,HKD,-0.0004492680215992806
2005-05-20,7.7898,7.7938,7.7852,7.7885,2005-05-20,7.7885,HKD,-2.5678555839458994e-05
2005-05-23,7.7902,7.792,7.7825,7.7885,2005-05-23,7.7885,HKD,0.0
2005-05-24,7.7882,7.7888,7.7736,7.7799,2005-05-24,7.7799,HKD,-0.0011048021472670477
2005-05-25,7.7801,7.7824,7.774,7.7801,2005-05-25,7.7801,HKD,2.570694087555836e-05
2005-05-26,7.7802,7.7814,7.7754,7.78,2005-05-26,7.78,HKD,-1.2853387831857077e-05
2005-05-27,7.7803,7.781,7.773,7.7777,2005-05-27,7.7777,HKD,-0.00029567352716108886
2005-05-30,7.7765,7.7814,7.7754,7.7787,2005-05-30,7.7787,HKD,0.00012856444953568413
2005-05-31,7.7791,7.7807,7.774,7.7804,2005-05-31,7.7804,HKD,0.00021852163772484445
2005-06-01,7.7802,7.7855,7.7777,7.7832,2005-06-01,7.7832,HKD,0.00035981392868089657
2005-06-02,7.783,7.7849,7.778,7.7822,2005-06-02,7.7822,HKD,-0.00012849011286242273
2005-06-03,7.7826,7.7839,7.7775,7.7827,2005-06-03,7.7827,HKD,6.424712014485578e-05
2005-06-06,7.7815,7.7833,7.777,7.7813,2005-06-06,7.7813,HKD,-0.00017990233921549859
2005-06-07,7.7812,7.7845,7.7755,7.7807,2005-06-07,7.7807,HKD,-7.711091123230318e-05
2005-06-08,7.7808,7.7822,7.7789,7.7807,2005-06-08,7.7807,HKD,0.0
2005-06-09,7.7808,7.7823,7.779,7.7795,2005-06-09,7.7795,HKD,-0.00015423966303496073
2005-06-10,7.7796,7.7813,7.7745,7.7777,2005-06-10,7.7777,HKD,-0.0002314041097410957
2005-06-13,7.7786,7.7809,7.7704,7.7756,2005-06-13,7.7756,HKD,-0.0002700391573187133
2005-06-14,7.7758,7.7768,7.77,7.7739,2005-06-14,7.7739,HKD,-0.00021865654931296774
2005-06-15,7.7732,7.7752,7.7712,7.7733,2005-06-15,7.7733,HKD,-7.718431618553012e-05
2005-06-16,7.7733,7.7778,7.771,7.7744,2005-06-16,7.7744,HKD,0.00014150002917956428
2005-06-17,7.7747,7.776,7.769,7.7744,2005-06-17,7.7744,HKD,0.0
2005-06-20,7.7744,7.7755,7.7705,7.7746,2005-06-20,7.7746,HKD,2.572512701926044e-05
2005-06-21,7.7746,7.7752,7.77,7.771,2005-06-21,7.771,HKD,-0.0004631535694157307
2005-06-22,7.7711,7.7731,7.7655,7.7689,2005-06-22,7.7689,HKD,-0.00027027201111762267
2005-06-23,7.7691,7.7716,7.765,7.7697,2005-06-23,7.7697,HKD,0.00010296937957177121
2005-06-24,7.7709,7.7735,7.7685,7.7727,2005-06-24,7.7727,HKD,0.00038604077069903653
2005-06-27,7.7727,7.7802,7.7688,7.7707,2005-06-27,7.7707,HKD,-0.0002573439544808487
2005-06-28,7.7711,7.7714,7.765,7.7708,2005-06-28,7.7708,HKD,1.2868770711271793e-05
2005-06-29,7.7704,7.7743,7.7675,7.7702,2005-06-29,7.7702,HKD,-7.721510846137036e-05
2005-06-30,7.7699,7.7737,7.7688,7.7704,2005-06-30,7.7704,HKD,2.57390319564621e-05
2005-07-01,7.7704,7.7738,7.7666,7.772,2005-07-01,7.772,HKD,0.00020588840920998663
2005-07-04,7.7731,7.7748,7.7688,7.773,2005-07-04,7.773,HKD,0.0001286587328888089
2005-07-05,7.773,7.7744,7.7687,7.7717,2005-07-05,7.7717,HKD,-0.0001672595808255295
2005-07-06,7.7698,7.7756,7.7685,7.7729,2005-07-06,7.7729,HKD,0.00015439445239895377
2005-07-07,7.7727,7.7749,7.7704,7.7731,2005-07-07,7.7731,HKD,2.573009134332338e-05
2005-07-08,7.7729,7.776,7.7695,7.7737,2005-07-08,7.7737,HKD,7.718630204278654e-05
2005-07-11,7.7738,7.7788,7.7723,7.778,2005-07-11,7.778,HKD,0.0005529942205133587
2005-07-12,7.7774,7.7808,7.7735,7.7765,2005-07-12,7.7765,HKD,-0.00019287023107761314
2005-07-13,7.7772,7.7806,7.7753,7.7786,2005-07-13,7.7786,HKD,0.0002700079090147689
2005-07-14,7.7786,7.7797,7.773,7.7764,2005-07-14,7.7764,HKD,-0.00028286724714510214
2005-07-15,7.7767,7.7786,7.7737,7.7769,2005-07-15,7.7769,HKD,6.429503708815787e-05
2005-07-18,7.7769,7.7807,7.7715,7.776,2005-07-18,7.776,HKD,-0.00011573404329778825
2005-07-19,7.776,7.7799,7.7725,7.7761,2005-07-19,7.7761,HKD,1.2859999614089901e-05
2005-07-20,7.7767,7.7789,7.7735,7.7772,2005-07-20,7.7772,HKD,0.00014144908178126414
2005-07-21,7.7769,7.7804,7.7625,7.7647,2005-07-21,7.7647,HKD,-0.00160855528542303
2005-07-22,7.7647,7.7749,7.7629,7.7679,2005-07-22,7.7679,HKD,0.000412036625583756
2005-07-25,7.7679,7.7758,7.7679,7.773,2005-07-25,7.773,HKD,0.0006563326683886039
2005-07-26,7.773,7.7795,7.7718,7.775,2005-07-26,7.775,HKD,0.00025726781721502334
2005-07-27,7.775,7.7796,7.773,7.7763,2005-07-27,7.7763,HKD,0.0001671885955554231
2005-07-28,7.7771,7.7787,7.7695,7.7699,2005-07-28,7.7699,HKD,-0.000823352376986275
2005-07-29,7.7696,7.7756,7.7685,7.7713,2005-07-29,7.7713,HKD,0.0001801662682141547
2005-08-01,7.7725,7.7749,7.7709,7.7726,2005-08-01,7.7726,HKD,0.00016726818919732267
2005-08-02,7.7722,7.7734,7.7675,7.7721,2005-08-02,7.7721,HKD,-6.433060788202383e-05
2005-08-03,7.7727,7.7739,7.77,7.7726,2005-08-03,7.7726,HKD,6.433060788202383e-05
2005-08-04,7.773,7.7759,7.7695,7.7731,2005-08-04,7.7731,HKD,6.432646972109879e-05
2005-08-05,7.7731,7.7749,7.7675,7.7709,2005-08-05,7.7709,HKD,-0.00028306742340289404
2005-08-08,7.7724,7.7734,7.767,7.7708,2005-08-08,7.7708,HKD,-1.2868605107740905e-05
2005-08-09,7.7708,7.7758,7.7675,7.771,2005-08-09,7.771,HKD,2.5737044616391813e-05
2005-08-10,7.771,7.7723,7.7645,7.7684,2005-08-10,7.7684,HKD,-0.0003346332579461375
2005-08-11,7.7689,7.7714,7.764,7.7693,2005-08-11,7.7693,HKD,0.00011584726195090767
2005-08-12,7.7695,7.7706,7.7676,7.7699,2005-08-12,7.7699,HKD,7.722405275689681e-05
2005-08-15,7.7699,7.7717,7.765,7.7683,2005-08-15,7.7683,HKD,-0.00020594406117258046
2005-08-16,7.7683,7.7721,7.766,7.7709,2005-08-16,7.7709,HKD,0.0003346375649022626
2005-08-17,7.7708,7.7724,7.7687,7.77,2005-08-17,7.77,HKD,-0.00011582340804050517
2005-08-18,7.77,7.7713,7.768,7.7698,2005-08-18,7.7698,HKD,-2.5740357020076488e-05
2005-08-19,7.7698,7.7719,7.7667,7.7705,2005-08-19,7.7705,HKD,9.008835099377777e-05
2005-08-22,7.7707,7.7719,7.7657,7.7713,2005-08-22,7.7713,HKD,0.00010294817855127647
2005-08-23,7.7714,7.7739,7.7687,7.7735,2005-08-23,7.7735,HKD,0.00028305285557728155
2005-08-24,7.7714,7.7741,7.7685,7.7735,2005-08-24,7.7735,HKD,0.0
2005-08-25,7.7736,7.7738,7.767,7.7711,2005-08-25,7.7711,HKD,-0.0003087889066391014
2005-08-26,7.7709,7.7725,7.7669,7.7689,2005-08-26,7.7689,HKD,-0.00028314028503162447
2005-08-29,7.7687,7.7703,7.7658,7.7681,2005-08-29,7.7681,HKD,-0.00010297998335673242
2005-08-30,7.768,7.7714,7.7665,7.7708,2005-08-30,7.7708,HKD,0.0003475149498579633
2005-08-31,7.7707,7.7728,7.7695,7.7717,2005-08-31,7.7717,HKD,0.00011581148476835779
2005-09-01,7.7713,7.7729,7.766,7.768,2005-09-01,7.768,HKD,-0.00047619967823342435
2005-09-02,7.768,7.7698,7.7635,7.7665,2005-09-02,7.7665,HKD,-0.00019311854319870037
