timestamp,open,high,low,close,Date,c,ccy,LogReturn
2005-09-26,1.6848,1.6898,1.6825,1.6875,2005-09-26,1.6875,SGD,0.0017199968654215692
2005-09-27,1.6875,1.6943,1.6866,1.6925,2005-09-27,1.6925,SGD,0.0029585820397450835
2005-09-28,1.6925,1.6947,1.6894,1.6919,2005-09-28,1.6919,SGD,-0.0003545680216794356
2005-09-29,1.6919,1.692,1.6866,1.6884,2005-09-29,1.6884,SGD,-0.0020708228564069175
2005-09-30,1.6884,1.6927,1.6876,1.6916,2005-09-30,1.6916,SGD,0.001893491689989868
2005-10-03,1.6916,1.6973,1.6916,1.6946,2005-10-03,1.6946,SGD,0.0017718981660302946
2005-10-04,1.6946,1.6964,1.6918,1.6935,2005-10-04,1.6935,SGD,-0.0006493315065374539
2005-10-05,1.6935,1.6945,1.6902,1.691,2005-10-05,1.691,SGD,-0.0014773233592459967
2005-10-06,1.691,1.6925,1.6798,1.6811,2005-10-06,1.6811,SGD,-0.005871728859567327
2005-10-07,1.6811,1.686,1.6802,1.6835,2005-10-07,1.6835,SGD,0.001426618562116122
2005-10-10,1.6835,1.6858,1.6817,1.684,2005-10-10,1.684,SGD,0.000296956201142895
2005-10-11,1.684,1.6924,1.6838,1.6914,2005-10-11,1.6914,SGD,0.004384672545849844
2005-10-12,1.6914,1.6939,1.6897,1.6903,2005-10-12,1.6903,SGD,-0.0006505603919898517
2005-10-13,1.6903,1.6953,1.6877,1.6907,2005-10-13,1.6907,SGD,0.00023661638678873498
2005-10-14,1.6907,1.6921,1.6856,1.6861,2005-10-14,1.6861,SGD,-0.0027244745589858343
2005-10-17,1.6861,1.6932,1.6852,1.6917,2005-10-17,1.6917,SGD,0.003315770697311149
2005-10-18,1.6917,1.6969,1.6912,1.6956,2005-10-18,1.6956,SGD,0.002302719997235969
2005-10-19,1.6956,1.6986,1.6912,1.6924,2005-10-19,1.6924,SGD,-0.0018890206325696823
2005-10-20,1.6924,1.6973,1.6919,1.6936,2005-10-20,1.6936,SGD,0.000708800974743018
2005-10-21,1.6936,1.6971,1.6894,1.6949,2005-10-21,1.6949,SGD,0.0007673012033533322
2005-10-24,1.6949,1.6964,1.6913,1.6924,2005-10-24,1.6924,SGD,-0.0014761021780963501
2005-10-25,1.6924,1.6946,1.6873,1.6887,2005-10-25,1.6887,SGD,-0.002188637707821739
2005-10-26,1.6887,1.6931,1.6866,1.6918,2005-10-26,1.6918,SGD,0.0018340487318234677
